,do_nothing,harvest_minerals,build_spawning_pool,train_zergling,train_queen,train_overlord,do_injection,attack
"(1, 11, 0, 19, 1, 1, 0, 12, 123, True, False, True, True, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 12, 131, True, True, True, True, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 12, 131, True, False, True, False, 1, 11, 11, 21, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 12, 130, True, False, True, False, 1, 11, 11, 21, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 12, 138, True, False, True, False, 1, 11, 11, 21, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 0, 12, 146, True, False, True, True, 1, 11, 11, 21, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 0, 12, 144, False, False, True, False, 1, 11, 11, 21, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 0, 12, 143, False, False, True, False, 1, 11, 11, 21, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 0, 12, 151, False, False, True, False, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 12, 151, False, False, True, False, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 12, 151, True, False, True, False, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 12, 150, False, False, True, False, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 12, 150, True, False, True, False, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 12, 150, False, False, True, False, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 12, 150, True, False, True, False, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 12, 150, True, False, True, False, 1, 11, 11, 21, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 6, 12, 150, True, False, True, True, 1, 11, 11, 21, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 6, 12, 150, False, False, True, False, 1, 11, 11, 21, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 6, 12, 150, True, False, True, False, 1, 11, 11, 21, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 6, 12, 158, True, False, True, False, 1, 11, 11, 21, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 6, 12, 158, True, False, True, True, 1, 11, 11, 21, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 6, 12, 158, False, False, True, False, 1, 11, 11, 21, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 6, 12, 158, False, False, False, False, 1, 11, 11, 21, 1, 1, 3, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 6, 12, 158, False, False, False, False, 1, 11, 11, 21, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 6, 13, 160, False, False, True, False, 1, 11, 11, 21, 1, 1, 0, 13)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 3, 1, 1, 0, 0, 16, True, True, True, True, 1, 11, 11, 5, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 3, 1, 1, 0, 0, 16, True, True, True, True, 1, 11, 11, 6, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 3, 1, 1, 0, 0, 15, True, False, True, True, 1, 11, 11, 6, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 3, 1, 1, 0, 0, 15, True, True, True, True, 1, 11, 11, 6, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 4, 1, 1, 2, 0, 23, True, True, True, True, 1, 11, 11, 7, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 31, True, True, True, True, 1, 11, 11, 7, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 4, 1, 29, True, True, True, True, 1, 11, 11, 7, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 4, 1, 29, True, False, True, False, 1, 11, 11, 7, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 4, 1, 29, True, False, True, True, 1, 11, 11, 7, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 4, 1, 29, True, False, True, False, 1, 11, 11, 8, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 4, 1, 29, True, False, True, True, 1, 11, 11, 9, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 4, 1, 29, True, False, True, True, 1, 11, 11, 9, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 4, 1, 29, True, True, True, True, 1, 11, 11, 9, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 4, 1, 37, True, True, True, True, 1, 11, 11, 9, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 4, 1, 37, True, True, True, True, 1, 11, 11, 9, 1, 1, 3, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 4, 2, 35, True, True, True, True, 1, 11, 11, 9, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 3, 2, 35, True, True, True, True, 1, 11, 11, 9, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 3, 2, 35, True, False, True, True, 1, 11, 11, 9, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 5, 2, 35, True, True, True, True, 1, 11, 11, 9, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 5, 2, 34, True, False, True, True, 1, 11, 11, 10, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 2, 35, True, True, True, True, 1, 11, 11, 10, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 2, 35, True, False, True, True, 1, 11, 11, 10, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 2, 35, False, False, False, False, 1, 11, 11, 10, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 3, 33, False, False, True, False, 1, 11, 11, 10, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 3, 33, True, False, True, False, 1, 11, 11, 10, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 4, 3, 33, True, False, True, False, 1, 11, 11, 10, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 4, 3, 33, True, False, True, False, 1, 11, 11, 10, 1, 1, 6, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 4, 3, 33, True, False, True, True, 1, 11, 11, 10, 1, 1, 6, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 3, 41, True, False, True, True, 1, 11, 11, 11, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 3, 41, True, True, True, True, 1, 11, 11, 11, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 3, 41, True, False, True, True, 1, 11, 11, 12, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 3, 41, True, True, True, True, 1, 11, 11, 12, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 3, 40, True, False, True, True, 1, 11, 11, 12, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 3, 39, True, False, True, False, 1, 11, 11, 12, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 3, 39, True, False, True, True, 1, 11, 11, 12, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 3, 39, True, True, True, True, 1, 11, 11, 12, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 4, 37, True, True, True, True, 1, 11, 11, 12, 1, 1, 6, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 4, 4, 45, True, True, True, True, 1, 11, 11, 12, 1, 1, 6, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 6, 4, 45, True, False, True, True, 1, 11, 11, 12, 1, 1, 6, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 8, 4, 44, True, False, True, True, 1, 11, 11, 12, 1, 1, 6, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 8, 4, 44, True, False, True, True, 1, 11, 11, 12, 1, 1, 7, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 7, 4, 45, True, True, True, True, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 6, 4, 45, True, True, True, True, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 4, 4, 46, True, True, True, True, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 3, 4, 46, True, True, True, True, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 3, 4, 46, True, False, True, True, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 3, 4, 54, False, False, False, False, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 4, 54, False, False, True, False, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 4, 54, True, False, True, False, 1, 11, 11, 12, 1, 1, 6, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 4, 54, True, False, True, False, 1, 11, 11, 13, 1, 1, 6, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 3, 4, 55, True, False, True, False, 1, 11, 11, 13, 1, 1, 6, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 4, 5, 53, True, False, True, True, 1, 11, 11, 13, 1, 1, 6, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 4, 5, 61, False, False, False, False, 1, 11, 11, 13, 1, 1, 6, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 4, 5, 61, False, False, True, False, 1, 11, 11, 13, 1, 1, 8, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 4, 5, 61, True, False, True, False, 1, 11, 11, 13, 1, 1, 8, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 3, 5, 62, True, False, True, False, 1, 11, 11, 13, 1, 1, 9, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 5, 61, True, False, True, False, 1, 11, 11, 13, 1, 1, 9, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 0, 5, 62, False, False, True, False, 1, 11, 11, 13, 1, 1, 8, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 0, 5, 62, False, False, True, False, 1, 11, 11, 13, 1, 1, 10, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 0, 5, 61, False, False, True, False, 1, 11, 11, 13, 1, 1, 9, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 0, 5, 61, False, False, True, False, 1, 11, 11, 13, 1, 1, 8, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 0, 5, 61, True, False, True, False, 1, 11, 11, 13, 1, 1, 8, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 5, 61, False, False, False, False, 1, 11, 11, 13, 1, 1, 8, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 5, 61, False, False, True, False, 1, 11, 11, 14, 1, 1, 7, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 2, 6, 67, False, False, True, False, 1, 11, 11, 15, 1, 1, 4, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 2, 6, 67, True, False, True, False, 1, 11, 11, 15, 1, 1, 6, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 6, 67, True, False, True, True, 1, 11, 11, 15, 1, 1, 6, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 6, 66, True, False, True, False, 1, 11, 11, 15, 1, 1, 8, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 6, 65, False, False, True, False, 1, 11, 11, 15, 1, 1, 8, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 6, 73, True, False, True, False, 1, 11, 11, 15, 1, 1, 8, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 6, 73, True, False, True, False, 1, 11, 11, 15, 1, 1, 10, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 6, 73, True, False, True, True, 1, 11, 11, 15, 1, 1, 10, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 6, 72, True, False, True, True, 1, 11, 11, 15, 1, 1, 10, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 6, 6, 72, False, False, False, False, 1, 11, 11, 15, 1, 1, 10, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 8, 6, 72, False, False, True, False, 1, 11, 11, 15, 1, 1, 10, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 8, 6, 71, False, False, False, False, 1, 11, 11, 15, 1, 1, 10, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 8, 6, 71, False, False, True, False, 1, 11, 11, 15, 1, 1, 12, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 8, 7, 69, True, False, True, False, 1, 11, 11, 15, 1, 1, 12, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 10, 7, 69, True, False, True, False, 1, 11, 11, 15, 1, 1, 12, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 10, 7, 69, True, False, True, True, 1, 11, 11, 15, 1, 1, 12, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 12, 7, 69, True, False, True, False, 1, 11, 11, 15, 1, 1, 12, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 12, 7, 69, True, False, True, False, 1, 11, 11, 15, 1, 1, 11, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 12, 7, 69, False, False, True, False, 1, 11, 11, 15, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 10, 7, 70, False, False, True, False, 1, 11, 11, 15, 1, 1, 5, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 7, 7, 72, True, False, True, False, 1, 11, 11, 15, 1, 1, 3, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 7, 74, False, False, False, False, 1, 11, 11, 15, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 1, 7, 75, False, False, True, False, 1, 11, 11, 15, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 1, 7, 83, False, False, True, False, 1, 11, 11, 15, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 1, 7, 83, True, False, True, False, 1, 11, 11, 15, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 1, 7, 91, True, False, True, True, 1, 11, 11, 16, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 1, 8, 89, True, False, True, True, 1, 11, 11, 16, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, True, True, True, True, 1, 11, 11, 16, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, True, False, True, True, 1, 11, 11, 16, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, True, False, True, True, 1, 11, 11, 17, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, True, True, True, True, 1, 11, 11, 17, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, False, False, True, False, 1, 11, 11, 17, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, True, False, True, False, 1, 11, 11, 17, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, True, False, True, False, 1, 11, 11, 17, 1, 1, 8, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, False, False, True, False, 1, 11, 11, 17, 1, 1, 5, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 8, 97, False, False, True, False, 1, 11, 11, 17, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 0, 8, 105, False, False, True, False, 1, 11, 11, 18, 1, 1, 3, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 0, 8, 105, True, False, True, False, 1, 11, 11, 18, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 0, 8, 105, True, False, True, False, 1, 11, 11, 18, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 0, 8, 105, True, False, True, True, 1, 11, 11, 18, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 0, 9, 103, True, True, True, True, 1, 11, 11, 18, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 111, True, True, True, True, 1, 11, 11, 18, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 111, True, False, True, True, 1, 11, 11, 18, 1, 1, 5, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 111, True, True, True, True, 1, 11, 11, 19, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 111, True, False, True, False, 1, 11, 11, 19, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 111, True, False, True, True, 1, 11, 11, 19, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 111, True, False, True, True, 1, 11, 11, 20, 1, 1, 3, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 111, True, True, True, True, 1, 11, 11, 20, 1, 1, 0, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 110, True, False, True, True, 1, 11, 11, 20, 1, 1, 0, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 9, 110, True, False, True, False, 1, 11, 11, 20, 1, 1, 0, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 0, 9, 118, True, False, True, False, 1, 11, 11, 20, 1, 1, 0, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 0, 9, 126, True, False, True, True, 1, 11, 11, 20, 1, 1, 0, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 0, 9, 126, False, False, True, False, 1, 11, 11, 20, 1, 1, 0, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 0, 9, 126, True, False, True, False, 1, 11, 11, 20, 1, 1, 0, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 0, 10, 124, False, False, False, False, 1, 11, 11, 20, 1, 1, 0, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 10, 124, False, False, True, False, 1, 11, 11, 20, 1, 1, 0, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 10, 132, False, False, True, False, 1, 11, 11, 20, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 10, 132, True, False, True, False, 1, 11, 11, 20, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 10, 132, False, False, False, False, 1, 11, 11, 21, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 2, 10, 140, False, False, True, False, 1, 11, 11, 21, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 2, 10, 148, True, False, True, False, 1, 11, 11, 21, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
